key,type,item,english,translation,notes
parental_search_visible_empty,string,,All entities are visible unless they appear in the Invisible list.,"Alle enheder er synlige, medmindre de vises på listen Usynlige.",
parental_search_invisible_empty,string,,No entities are explicitly hidden.,Ingen enheder er eksplicit skjult.,
parental_search_picker_subtitle,string,,Select entire domains or individual entities,Vælg hele domæner eller individuelle enheder,
parental_search_domains,string,,Domains,Domæner,
parental_search_entire_domain,string,,Entire domain,Hele domænet,
parental_search_domain_chip,string,,Domain: %1$s,Domæne: %1$s,keep %1$s
uif_a_state,string,,a state,en stat,
uif_a_time,string,,a time,en gang,
uif_actions,string,,Actions,Handlinger,
uif_active,string,,Active,Aktiv,
uif_adaptive,string,,Adaptive,Adaptiv,
uif_advanced,string,,Advanced,Fremskreden,
uif_air_quality,string,,Air quality,Luftkvalitet,
uif_alarm,string,,Alarm,Alarm,
uif_alarms,string,,Alarms,Alarmer,
uif_allow,string,,Allow,Tillade,
uif_allow_all_the_time,string,,Allow all the time,Tillad hele tiden,
uif_and_separator,string,,\u0020and\u0020,\\u0020og\\u0020,
uif_appearance,string,,Appearance,Udseende,
uif_aqi,string,,AQI,AQI,
uif_auto,string,,Auto,Auto,
uif_back,string,,Back,Tilbage,
uif_beep,string,,Beep,Bip,
uif_brightness,string,,Brightness,Lysstyrke,
uif_bucket,string,,Bucket,Spand,
uif_choose_action,string,,Choose action,Vælg handling,
uif_choose_entity,string,,Choose entity,Vælg enhed,
uif_choose_target,string,,Choose target,Vælg mål,
uif_circle,string,,Circle,Cirkel,
uif_color,string,,Color,Farve,
uif_date,string,,Date,Dato,
uif_date_and_time,string,,Date and time,Dato og tid,
uif_defrost,string,,Defrost,Afrimning,
uif_devices_on,string,,Devices on,Enheder tændt,
uif_direction_east_short,string,,E,E,
uif_direction_north_short,string,,N,N,
uif_direction_northeast_short,string,,NE,NE,
uif_direction_northwest_short,string,,NW,NW,
uif_direction_south_short,string,,S,S,
uif_direction_southeast_short,string,,SE,SE,
uif_direction_southwest_short,string,,SW,SW,
uif_direction_west_short,string,,W,W,
uif_display,string,,Display,Vise,
uif_edit,string,,Edit,Redigere,
uif_enable,string,,Enable,Aktiver,
uif_enable_location,string,,Enable location,Aktiver placering,
uif_enabled,string,,Enabled,Aktiveret,
uif_entities,string,,Entities,Enheder,
uif_error,string,,Error,Fejl,
uif_fan_speed,string,,Fan speed,Blæserhastighed,
uif_feels_like_temperature,string,,Feels like %1$d°,Føles som %1$d°,keep %1$d
uif_filter,string,,Filter,Filter,
uif_fire,string,,Fire,Brand,
uif_flow_actions_available,string,,Actions available in Home Assistant,Handlinger tilgængelige i Home Assistant,don't translate Home Assistant
uif_flow_actions_load_failed,string,,Could not load Home Assistant actions,Kunne ikke indlæse Home Assistant handlinger,don't translate Home Assistant
uif_flow_advanced_block_unchanged,string,,Advanced block (kept unchanged),Avanceret blok (holdes uændret),
uif_flow_after_format,string,,After (HH:MM:SS),Efter (TT:MM:SS),
uif_flow_after_time,string,,after %1$s,efter %1$s,keep %1$s
uif_flow_at_time,string,,At %1$s,Ved %1$s,keep %1$s
uif_flow_automation_delete_failed,string,,Could not delete this automation,Kunne ikke slette denne automatisering,
uif_flow_automation_deleted,string,,Deleted from Home Assistant,Slettet fra Home Assistant,don't translate Home Assistant
uif_flow_automation_load_failed,string,,Could not load this automation,Kunne ikke indlæse denne automatisering,
uif_flow_automation_save_failed,string,,Could not save this automation,Kunne ikke gemme denne automatisering,
uif_flow_automation_saved,string,,Saved and loaded in Home Assistant,Gemt og indlæst i Home Assistant,don't translate Home Assistant
uif_flow_before_format,string,,Before (HH:MM:SS),Før (TT:MM:SS),
uif_flow_before_time,string,,before %1$s,før %1$s,keep %1$s
uif_flow_domain_actions_first,string,,%1$s actions are shown first,%1$s handlinger vises først,keep %1$s
uif_flow_entity_becomes_state,string,,%1$s becomes %2$s,%1$s bliver til %2$s,keep %1$s %2$s
uif_flow_entity_is_state,string,,%1$s is %2$s,%1$s er %2$s,keep %1$s %2$s
uif_flow_entity_state,string,,Entity state,Enhedstilstand,
uif_flow_ha_action,string,,Home Assistant action,Home Assistant handling,don't translate Home Assistant
uif_flow_mode_parallel,string,,Parallel,Parallel,
uif_flow_mode_parallel_description,string,,Start every trigger as a separate run at the same time.,Start hver trigger som en separat kørsel på samme tid.,
uif_flow_mode_queued,string,,Queued,I kø,
uif_flow_mode_queued_description,string,,"Wait, then run each trigger in the order it arrived.","Vent, og kør derefter hver trigger i den rækkefølge, den ankom.",
uif_flow_mode_restart,string,,Restart,Genstart,
uif_flow_mode_restart_description,string,,Stop the current run and start again when conditions still pass.,"Stop den aktuelle kørsel og start igen, når forholdene stadig passerer.",
uif_flow_mode_single,string,,Single,Enkelt,
uif_flow_mode_single_description,string,,Ignore a new trigger while this flow is still running.,"Ignorer en ny trigger, mens dette flow stadig kører.",
uif_flow_perform_ha_action,string,,Perform a Home Assistant action,Udfør en Home Assistant handling,don't translate Home Assistant
uif_flow_section_and_if,string,,And if,Og hvis,
uif_flow_section_then,string,,Then,Så,
uif_flow_section_when,string,,When,Når,
uif_flow_sun_event,string,,Sun event,Solbegivenhed,
uif_flow_sunrise_or_sunset,string,,Sunrise or sunset,Solopgang eller solnedgang,
uif_flow_time_format,string,,Time (HH:MM:SS),Tid (TT:MM:SS),
uif_flow_time_window,string,,Time window,Tidsvindue,
uif_flow_group_any,string,,Any of these,Enhver af disse,
uif_flow_group_all,string,,All of these,Alle disse,
uif_flow_group_none,string,,None of these,Ingen af disse,
uif_flow_group_empty,string,,Empty — open it to add conditions,Tom – åbn den for at tilføje betingelser,
uif_flow_group_open,string,,Open group,Åben gruppe,
uif_flow_group_back,string,,Back,Tilbage,
uif_flow_group_count,plural,one,%1$d condition inside,%1$d stand indvendig,keep %1$d
uif_flow_group_count,plural,other,%1$d conditions inside,%1$d forhold indeni,keep %1$d
uif_flow_within_time_window,string,,Within a time window,Inden for et tidsvindue,
uif_full,string,,Full,Fuld,
uif_gas,string,,Gas,Gas,
uif_glow,string,,Glow,Glød,
uif_half,string,,Half,Halv,
uif_header_pill,string,,Header pill,Header pille,
uif_hold,string,,Hold,Holde,
uif_humidity,string,,Humidity,Fugtighed,
uif_ionizer,string,,Ionizer,Ionisator,
uif_lights_on,string,,Lights on,Lys tændt,
uif_mode_auto,string,,Auto,Auto,
uif_mode_away,string,,Away,Væk,
uif_mode_baby,string,,Baby,Baby,
uif_mode_boost,string,,Boost,Boost,
uif_mode_clothes,string,,Clothes,Tøj,
uif_mode_comfort,string,,Comfort,Komfort,
uif_mode_continuous,string,,Continuous,Sammenhængende,
uif_mode_dry,string,,Dry,Tørre,
uif_mode_eco,string,,Eco,Øko,
uif_mode_high,string,,High,Høj,
uif_mode_home,string,,Home,Hjem,
uif_mode_laundry,string,,Laundry,Vasketøj,
uif_mode_low,string,,Low,Lav,
uif_mode_manual,string,,Manual,Manuel,
uif_mode_medium,string,,Medium,Medium,
uif_mode_normal,string,,Normal,Normal,
uif_mode_purify,string,,Purify,Rens,
uif_mode_quiet,string,,Quiet,Stille,
uif_mode_sleep,string,,Sleep,Sove,
uif_moon,string,,Moon,Måne,
uif_moon_phase_first_quarter,string,,First quarter,Første kvartal,
uif_moon_phase_full,string,,Full moon,Fuldmåne,
uif_moon_phase_last_quarter,string,,Last quarter,Sidste kvartal,
uif_moon_phase_new,string,,New moon,Nymåne,
uif_moon_phase_waning_crescent,string,,Waning crescent,Aftagende halvmåne,
uif_moon_phase_waning_gibbous,string,,Waning gibbous,Aftagende vrøvl,
uif_moon_phase_waxing_crescent,string,,Waxing crescent,Voksende halvmåne,
uif_moon_phase_waxing_gibbous,string,,Waxing gibbous,Voksende gibbous,
uif_motion,string,,Motion,Bevægelse,
uif_mute,string,,Mute,Stum,
uif_next,string,,Next,Næste,
uif_none,string,,None,Ingen,
uif_off,string,,Off,Slukket,
uif_onboarding_add_in_edit_mode,string,,Add everything yourself in Edit mode,Tilføj alt selv i redigeringstilstand,
uif_onboarding_add_internal_url_later,string,,"For a faster direct connection at home, you can add an internal URL and your home Wi-Fi networks later in Settings > Connection.",For en hurtigere direkte forbindelse derhjemme kan du tilføje en intern URL og dine Wi-Fi-hjemmenetværk senere i Indstillinger > Forbindelse.,
uif_onboarding_add_remote_url_later,string,,"To connect while you're away from home, add a Nabu Casa or external URL later in Settings > Connection.","For at oprette forbindelse, mens du er væk hjemmefra, skal du tilføje en Nabu Casa eller ekstern URL senere i Indstillinger > Forbindelse.",don't translate Nabu Casa
uif_onboarding_auto_entities,string,,"Finds suitable Climate, Security, Energy and Battery entities","Finder passende enheder for klima, sikkerhed, energi og batteri",
uif_onboarding_auto_generate,string,,Auto generate,Generer automatisk,
uif_onboarding_auto_rooms_floors,string,,Creates rooms and floors from Home Assistant areas,Opretter rum og gulve fra Home Assistant områder,don't translate Home Assistant
uif_onboarding_building_dashboard,string,,Building dashboard…,Opbygning af dashboard...,
uif_onboarding_connection_failed,string,,Connection failed,Forbindelsen mislykkedes,
uif_onboarding_everything_editable,string,,Everything can be changed afterward in Edit mode,Alt kan ændres bagefter i redigeringstilstand,
uif_onboarding_external_access_explanation,string,,HKI 7 can reach your smart home both at home and while you're away through the external URL you entered.,"HKI 7 kan nå dit smarte hjem både derhjemme og mens du er væk via den eksterne URL, du har indtastet.",don't translate HKI 7
uif_onboarding_local_access_explanation,string,,Your smart home is currently available to HKI 7 only while this device can reach your local Home Assistant network.,"Dit smarthjem er i øjeblikket kun tilgængeligt for HKI 7, mens denne enhed kan nå dit lokale Home Assistant-netværk.","don't translate Home Assistant, HKI 7"
uif_onboarding_login_failed,string,,Login failed: %1$s,Login mislykkedes: %1$s,keep %1$s
uif_onboarding_nabu_casa_access_explanation,string,,HKI 7 can reach your smart home both at home and while you're away through your Nabu Casa URL.,HKI 7 kan nå dit smarte hjem både derhjemme og mens du er væk via din Nabu Casa URL.,"don't translate Nabu Casa, HKI 7"
uif_onboarding_no_authorization_code,string,,Login failed: Home Assistant returned no authorization code.,Login mislykkedes: Home Assistant returnerede ingen autorisationskode.,don't translate Home Assistant
uif_onboarding_preparing_dashboard,string,,Preparing dashboard…,Forbereder betjeningspanel...,
uif_onboarding_server_http_error,string,,The server answered with HTTP %1$d,Serveren svarede med HTTP %1$d,keep %1$d
uif_onboarding_shared_import_failed,string,,Could not import “%1$s”. Try again.,"Kunne ikke importere ""%1$s"". Prøv igen.",keep %1$s
uif_onboarding_start_empty,string,,Start empty,Start tom,
uif_onboarding_starts_empty,string,,"Starts without imported rooms, widgets or view entities","Starter uden importerede rum, widgets eller visningsenheder",
uif_open,string,,Open,Åben,
uif_open_doors,string,,Open doors,Åbne døre,
uif_open_settings,string,,Open settings,Åbn indstillinger,
uif_open_windows,string,,Open windows,Åbn vinduer,
uif_pause,string,,Pause,Pause,
uif_percentage,string,,Percentage,Procent,
uif_percentage_value,string,,%1$d%%,%1$d%%,keep %1$d
uif_pick_to_auto_fill,string,,Pick to auto-fill,Vælg at udfylde automatisk,
uif_pill,string,,Pill,Pille,
uif_play,string,,Play,Spil,
uif_playlists,string,,Playlists,Afspilningslister,
uif_pm25,string,,PM2.5,"PM2,5",
uif_presence,string,,Presence,Tilstedeværelse,
uif_pressure,string,,Pressure,Tryk,
uif_pressure_hpa,string,,%1$d hPa,%1$d hPa,keep %1$d
uif_previous,string,,Previous,Tidligere,
uif_pulse,string,,Pulse,Puls,
uif_pump,string,,Pump,Pumpe,
uif_rain,string,,Rain,Regn,
uif_rain_map_camera,string,,Rain map camera,Regn kort kamera,
